goals:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,5;11,4;6,1;3,2;9,4;6,7;11,5;3,6;4,4;7,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;10,4;3,7;10,5;6,2;4,7;4,5;
270|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;12,3;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;10,5;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;4.34286;16.2857;0.142857;0.114286;39.0286;0.200001;2.2;0.142857;0.257143;231.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;22.3429;0.171429;0.0857162;0.0857143;0.171429;0.114285;|fires:0;agent:-1
271|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;12,4;6,1;3,2;10,4;6,7;11,5;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;10,5;6,2;4,7;4,5;|pri:13.2571;1.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;5.34286;17.2857;0.142857;0.114286;40.0286;0.200001;0.200001;0.142857;0.257143;232.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;23.3429;0.171429;0.0857162;0.0857143;0.171429;0.114285;|fires:0;agent:-1
272|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;12,3;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;10,5;6,2;4,7;4,5;|pri:-1;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;6.34286;18.2857;0.142857;0.114286;41.0286;0.200001;1.2;0.142857;0.257143;233.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;24.3429;0.171429;0.0857162;0.0857143;0.171429;0.114285;|fires:1;agent:0
273|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;12,3;6,1;3,2;11,5;6,7;12,5;3,6;4,4;11,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;10,5;3,7;10,4;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;7.34286;19.2857;0.142857;0.114286;42.0286;0.200001;2.2;0.142857;0.257143;234.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;25.3429;0.171429;1.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
274|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;12,4;6,1;3,2;11,4;6,7;11,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;10,5;3,7;9,4;6,2;4,7;4,5;|pri:14.2571;1.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;8.34286;20.2857;0.142857;0.114286;43.0286;0.200001;0.200001;0.142857;0.257143;235.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;26.3429;0.171429;2.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
275|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,4;6,1;3,2;10,4;6,7;12,5;3,6;4,4;10,5;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;9,4;6,2;4,7;4,5;|pri:0.257143;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;0.285713;9.34286;0.142857;0.114286;44.0286;0.200001;1.2;0.142857;0.257143;236.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;27.3429;0.171429;3.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
276|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;12,4;6,1;3,2;10,3;6,7;11,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;9,4;6,2;4,7;4,5;|pri:0.257143;1.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;1.28571;10.3429;0.142857;0.114286;45.0286;0.200001;0.200001;0.142857;0.257143;237.2;0.171429;1.25714;0.171429;0.171429;0.142857;0.285713;0.142857;28.3429;0.171429;4.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
277|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,4;11,4;6,1;3,2;11,3;6,7;11,5;3,6;4,4;10,3;2,4;12,3;2,3;6,6;1,4;2,5;3,4;10,4;3,7;9,4;6,2;4,7;4,5;|pri:0.257143;0.342857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;2.28571;2.2;0.142857;0.114286;46.0286;0.200001;0.200001;0.142857;0.257143;238.2;0.171429;2.25714;0.171429;0.171429;0.142857;0.285713;0.142857;0.342857;0.171429;5.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
278|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;12,4;6,1;3,2;11,4;6,7;11,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;10,5;3,7;9,4;6,2;4,7;4,5;|pri:0.257143;1.34286;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;3.2;3.28571;0.142857;0.114286;47.0286;0.200001;0.200001;0.142857;0.257143;239.2;0.171429;3.25714;0.171429;0.171429;0.142857;0.285713;0.142857;1.34286;0.171429;6.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
279|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;12,4;6,1;3,2;10,4;6,7;11,4;3,6;4,4;10,5;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;9,4;6,2;4,7;4,5;|pri:0.257143;2.34286;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;4.2;4.28571;0.142857;0.114286;48.0286;0.200001;1.2;0.142857;0.257143;240.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;2.34286;0.171429;7.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
280|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;12,4;6,1;3,2;11,4;6,7;11,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;10,5;3,7;9,4;6,2;4,7;4,5;|pri:0.257143;5.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;3.34286;5.28571;0.142857;0.114286;49.0286;0.200001;0.200001;0.142857;0.257143;241.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;3.34286;0.171429;8.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
281|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,4;6,1;3,2;10,4;6,7;12,5;3,6;4,4;10,5;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;9,4;6,2;4,7;4,5;|pri:0.257143;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;4.34286;0.285713;0.142857;0.114286;50.0286;0.200001;1.2;0.142857;0.257143;242.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;4.34286;0.171429;9.08572;0.0857143;0.171429;0.114285;|fires:0;agent:-1
282|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,5;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;10,5;3,7;9,4;6,2;4,7;4,5;|pri:0.257143;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;5.34286;1.28571;0.142857;0.114286;51.0286;0.200001;2.2;0.142857;0.257143;243.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;5.34286;0.171429;10.0857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
283|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,5;6,1;3,2;11,3;6,7;12,5;3,6;4,4;11,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;10,5;3,7;10,4;6,2;4,7;4,5;|pri:0.257143;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;6.34286;2.28571;0.142857;0.114286;52.0286;0.200001;3.2;0.142857;0.257143;244.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;6.34286;0.171429;11.0857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
284|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,5;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;10,5;3,7;10,3;6,2;4,7;4,5;|pri:0.257143;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;7.34286;3.28571;0.142857;0.114286;53.0286;0.200001;4.2;0.142857;0.257143;245.2;0.171429;1.25714;0.171429;0.171429;0.142857;0.285713;0.142857;7.34286;0.171429;12.0857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
285|pos:8,4;11,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,4;11,5;6,1;3,2;10,4;6,7;12,5;3,6;4,4;9,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;10,5;3,7;10,3;6,2;4,7;4,5;|pri:0.257143;1.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;8.34286;4.28571;0.142857;0.114286;54.0286;0.200001;5.2;0.142857;0.257143;246.2;0.171429;2.25714;0.171429;0.171429;0.142857;0.285713;0.142857;8.34286;0.171429;13.0857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
286|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,4;6,1;3,2;10,5;6,7;12,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;10,3;6,2;4,7;4,5;|pri:-1;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;9.34286;0.285713;0.142857;0.114286;14.0857;0.200001;6.2;0.142857;0.257143;247.2;0.171429;3.25714;0.171429;0.171429;0.142857;0.285713;0.142857;9.34286;0.171429;55.0286;0.0857143;0.171429;0.114285;|fires:1;agent:0
287|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;10,5;6,7;12,5;3,6;4,4;11,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;10,4;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;7.2;1.28571;0.142857;0.114286;15.0857;0.200001;10.3429;0.142857;0.257143;248.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;10.3429;0.171429;56.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
288|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,4;6,1;3,2;10,5;6,7;12,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;10,3;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;8.2;0.285713;0.142857;0.114286;16.0857;0.200001;11.3429;0.142857;0.257143;249.2;0.171429;1.25714;0.171429;0.171429;0.142857;0.285713;0.142857;11.3429;0.171429;57.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
289|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;12,4;6,1;3,2;10,5;6,7;11,5;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;10,4;6,2;4,7;4,5;|pri:1.25714;1.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;9.2;1.28571;0.142857;0.114286;17.0857;0.200001;0.342857;0.142857;0.257143;250.2;0.171429;0.257141;0.171429;0.171429;0.142857;0.285713;0.142857;12.3429;0.171429;58.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
290|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;12,5;6,1;3,2;10,5;6,7;11,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,3;3,7;11,4;6,2;4,7;4,5;|pri:-1;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;10.2;2.28571;0.142857;0.114286;0.257141;0.200001;0.342857;0.142857;0.257143;251.2;0.171429;18.0857;0.171429;0.171429;0.142857;0.285713;0.142857;13.3429;0.171429;59.0286;0.0857143;0.171429;0.114285;|fires:1;agent:0
291|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;12,4;6,1;3,2;10,5;6,7;12,5;3,6;4,4;11,4;2,4;10,4;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,5;6,2;4,7;4,5;|pri:0;1.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;11.2;3.28571;0.142857;0.114286;1.25714;0.200001;1.34286;0.142857;0.257143;252.2;0.171429;19.0857;0.171429;0.171429;0.142857;0.285713;0.142857;14.3429;0.171429;60.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
292|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;12,4;6,1;3,2;11,5;6,7;12,5;3,6;4,4;10,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,4;6,2;4,7;4,5;|pri:0;2.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;12.2;4.28571;0.142857;0.114286;2.25714;0.200001;2.34286;0.142857;0.257143;253.2;0.171429;20.0857;0.171429;0.171429;0.142857;0.285713;0.142857;15.3429;0.171429;61.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
293|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,4;6,1;3,2;11,5;6,7;12,5;3,6;4,4;9,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;10,3;3,7;10,4;6,2;4,7;4,5;|pri:2.25714;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;13.2;0.285713;0.142857;0.114286;3.25714;0.200001;3.34286;0.142857;0.257143;254.2;0.171429;21.0857;0.171429;0.171429;0.142857;0.285713;0.142857;16.3429;0.171429;62.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
294|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;11,5;6,7;12,5;3,6;4,4;10,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,4;6,2;4,7;4,5;|pri:-1;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;14.2;1.28571;0.142857;0.114286;4.25714;0.200001;4.34286;0.142857;0.257143;255.2;0.171429;22.0857;0.171429;0.171429;0.142857;0.285713;0.142857;17.3429;0.171429;63.0286;0.0857143;0.171429;0.114285;|fires:1;agent:0
295|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,5;2,4;11,5;2,3;6,6;1,4;2,5;3,4;10,3;3,7;10,4;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;15.2;2.28571;0.142857;0.114286;5.25714;0.200001;5.34286;0.142857;0.257143;256.2;0.171429;23.0857;0.171429;0.171429;0.142857;0.285713;0.142857;18.3429;0.171429;64.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
296|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;12,4;6,7;11,5;3,6;4,4;10,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,4;6,2;4,7;4,5;|pri:0;16.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;1.2;3.28571;0.142857;0.114286;6.25714;0.200001;0.342857;0.142857;0.257143;257.2;0.171429;24.0857;0.171429;0.171429;0.142857;0.285713;0.142857;19.3429;0.171429;65.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
297|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;11,4;6,7;12,5;3,6;4,4;9,4;2,4;10,4;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,5;6,2;4,7;4,5;|pri:3.25714;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;2.2;4.28571;0.142857;0.114286;7.25714;0.200001;1.34286;0.142857;0.257143;258.2;0.171429;25.0857;0.171429;0.171429;0.142857;0.285713;0.142857;20.3429;0.171429;66.0286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
298|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;11,5;6,7;12,5;3,6;4,4;10,4;2,4;11,4;2,3;6,6;1,4;2,5;3,4;10,3;3,7;10,5;6,2;4,7;4,5;|pri:-1;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;3.2;5.28571;0.142857;0.114286;8.25714;0.200001;2.34286;0.142857;0.257143;259.2;0.171429;26.0857;0.171429;0.171429;0.142857;0.285713;0.142857;21.3429;0.171429;0.0285721;0.0857143;0.171429;0.114285;|fires:1;agent:0
299|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,5;2,4;10,4;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,5;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;4.2;6.28571;0.142857;0.114286;9.25714;0.200001;3.34286;0.142857;0.257143;260.2;0.171429;27.0857;0.171429;0.171429;0.142857;0.285713;0.142857;22.3429;0.171429;1.02857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
300|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;11,5;6,7;12,5;3,6;4,4;10,4;2,4;11,4;2,3;6,6;1,4;2,5;3,4;10,3;3,7;10,5;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;5.2;7.28571;0.142857;0.114286;10.2571;0.200001;4.34286;0.142857;0.257143;261.2;0.171429;28.0857;0.171429;0.171429;0.142857;0.285713;0.142857;23.3429;0.171429;0.0285721;0.0857143;0.171429;0.114285;|fires:0;agent:-1
301|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,4;11,3;6,1;3,2;11,4;6,7;11,5;3,6;4,4;9,4;2,4;10,4;2,3;6,6;1,4;2,5;3,4;10,3;3,7;10,5;6,2;4,7;4,5;|pri:4.25714;1.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;6.2;0.342857;0.142857;0.114286;11.2571;0.200001;8.28571;0.142857;0.257143;262.2;0.171429;29.0857;0.171429;0.171429;0.142857;0.285713;0.142857;24.3429;0.171429;0.0285721;0.0857143;0.171429;0.114285;|fires:0;agent:-1
302|pos:9,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;12,4;6,7;11,4;3,6;4,4;10,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,5;6,2;4,7;4,5;|pri:-1;2.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;7.2;1.34286;0.142857;0.114286;12.2571;0.200001;9.28571;0.142857;0.257143;263.2;0.171429;30.0857;0.171429;0.171429;0.142857;0.285713;0.142857;25.3429;0.171429;1.02857;0.0857143;0.171429;0.114285;|fires:1;agent:0
303|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;10,3;6,1;3,2;11,4;6,7;11,3;3,6;4,4;10,5;2,4;11,5;2,3;6,6;1,4;2,5;3,4;10,4;3,7;12,5;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;8.2;2.34286;0.142857;0.114286;13.2571;0.200001;0.342857;0.142857;0.257143;264.2;0.171429;31.0857;0.171429;0.171429;0.142857;0.285713;0.142857;10.2857;0.171429;2.02857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
304|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;10,3;6,1;3,2;11,5;6,7;11,3;3,6;4,4;10,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;11,4;3,7;12,5;6,2;4,7;4,5;|pri:0;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;9.2;3.34286;0.142857;0.114286;14.2571;0.200001;1.34286;0.142857;0.257143;265.2;0.171429;32.0857;0.171429;0.171429;0.142857;0.285713;0.142857;11.2857;0.171429;3.02857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
305|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;10,3;6,1;3,2;11,4;6,7;11,3;3,6;4,4;9,4;2,4;10,4;2,3;6,6;1,4;2,5;3,4;12,4;3,7;11,5;6,2;4,7;4,5;|pri:5.25714;1.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;10.2;4.34286;0.142857;0.114286;15.2571;0.200001;2.34286;0.142857;0.257143;266.2;0.171429;33.0857;0.171429;0.171429;0.142857;0.285713;0.142857;12.2857;0.171429;4.02857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
306|pos:9,4;11,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;12,4;6,7;11,4;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,5;3,7;10,5;6,2;4,7;4,5;|pri:-1;2.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;11.2;5.34286;0.142857;0.114286;16.2571;0.200001;3.34286;0.142857;0.257143;267.2;0.171429;0.0857162;0.171429;0.171429;0.142857;0.285713;0.142857;13.2857;0.171429;0.0285721;0.0857143;0.171429;0.114285;|fires:1;agent:0
307|pos:9,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;10,3;6,1;3,2;12,3;6,7;11,5;3,6;4,4;11,4;2,4;10,4;2,3;6,6;1,4;2,5;3,4;12,4;3,7;10,5;6,2;4,7;4,5;|pri:0;3.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;12.2;6.34286;0.142857;0.114286;17.2571;0.200001;0.342857;0.142857;0.257143;268.2;0.171429;1.08572;0.171429;0.171429;0.142857;0.285713;0.142857;14.2857;0.171429;0.0285721;0.0857143;0.171429;0.114285;|fires:0;agent:-1
308|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,4;11,3;6,1;3,2;12,3;6,7;11,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;10,5;6,2;4,7;4,5;|pri:0;4.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;13.2;7.34286;0.142857;0.114286;18.2571;0.200001;0.342857;0.142857;0.257143;269.2;0.171429;0.0857162;0.171429;0.171429;0.142857;0.285713;0.142857;15.2857;0.171429;0.0285721;0.0857143;0.171429;0.114285;|fires:0;agent:-1
309|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;11,3;6,1;3,2;12,4;6,7;10,5;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;10,4;6,2;4,7;4,5;|pri:6.25714;5.2;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;14.2;8.34286;0.142857;0.114286;19.2571;0.200001;1.34286;0.142857;0.257143;270.2;0.171429;0.0857162;0.171429;0.171429;0.142857;0.285713;0.142857;16.2857;0.171429;1.02857;0.0857143;0.171429;0.114285;|fires:0;agent:-1
310|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,5;12,3;6,1;3,2;11,4;6,7;11,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,3;3,7;10,5;6,2;4,7;4,5;|pri:-1;0.200001;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;0.200001;9.34286;0.142857;0.114286;20.2571;0.200001;0.342857;0.142857;0.257143;271.2;0.171429;0.0857162;0.171429;0.171429;0.142857;0.285713;0.142857;17.2857;0.171429;0.0285721;0.0857143;0.171429;0.114285;|fires:1;agent:0
