map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
four_rooms,35,12,0,0,0,12,.041777341
four_rooms,35,13,0,1,1,10,.013983356
four_rooms,35,14,0,0,0,8,.044169189
four_rooms,35,15,0,1,0,2,.050047271
four_rooms,35,16,0,0,0,3,.006294952
four_rooms,35,17,0,0,0,3,.047478238
four_rooms,35,18,0,0,1,12,.009272985
four_rooms,35,19,0,0,1,13,.009961584
four_rooms,35,20,0,0,0,6,.043502656
four_rooms,35,21,1,1,1,7,.010507276
four_rooms,35,22,0,1,1,8,.006846804
four_rooms,35,23,0,0,0,12,.042268953
four_rooms,35,24,0,0,0,2,.006782857
four_rooms,35,25,0,0,0,2,.006655688
four_rooms,35,26,0,0,1,7,.007257102
four_rooms,35,27,0,0,0,13,.045379725
four_rooms,35,28,0,0,0,4,.006218155
four_rooms,35,29,0,1,0,6,.044051650
four_rooms,40,0,0,0,0,19,.049893417
four_rooms,40,1,0,0,0,19,.054782233
four_rooms,40,2,0,0,0,46,.048657805
four_rooms,40,3,0,0,0,0,.006424376
four_rooms,40,4,0,0,0,10,.038322870
four_rooms,40,5,0,0,0,9,.052394379
four_rooms,40,6,0,0,0,82,.056906287
four_rooms,40,7,0,0,0,48,.051866234
four_rooms,40,8,0,0,0,1,.048580782
four_rooms,40,9,0,0,0,3,.007016387
four_rooms,40,10,0,0,0,3,.055808079
four_rooms,40,11,0,0,0,5,.057394991
four_rooms,40,12,0,0,0,1,.006461012
four_rooms,40,13,0,0,0,20,.048475633
four_rooms,40,14,0,0,0,15,.050846698
four_rooms,40,15,0,0,0,7,.053061491
four_rooms,40,16,0,0,0,9,.055273128
four_rooms,40,17,0,0,0,4,.056841402
four_rooms,40,18,0,0,0,5,.055652830
four_rooms,40,19,0,0,0,5,.007233778
four_rooms,40,20,0,0,0,8,.049417015
four_rooms,40,21,0,0,0,15,.046164512
four_rooms,40,22,0,0,0,5,.007184996
four_rooms,40,23,0,0,0,6,.057486534
four_rooms,40,24,0,0,0,1,.006394469
four_rooms,40,25,0,0,0,4,.006058492
four_rooms,40,26,0,0,0,26,.045783442
four_rooms,40,27,0,0,0,65,.049736764
four_rooms,40,28,0,0,0,67,.054576705
four_rooms,40,29,0,0,0,10,.050379794
roomfull,15,0,0,1,1,1,.004997529
roomfull,15,1,0,0,0,0,.004495698
roomfull,15,2,1,1,1,0,.004894710
roomfull,15,3,1,1,1,0,.004576893
roomfull,15,4,1,1,1,0,.004447803
roomfull,15,5,1,1,1,0,.005747486
roomfull,15,6,1,1,1,0,.005190807
roomfull,15,7,1,1,1,0,.005979268
roomfull,15,8,1,1,1,0,.004760320
roomfull,15,9,1,1,1,0,.004097203
roomfull,15,10,1,1,1,0,.010346350
roomfull,15,11,1,1,1,0,.003983894
roomfull,15,12,1,1,1,0,.003923846
roomfull,15,13,1,1,1,0,.005050809
roomfull,15,14,1,1,1,0,.005585389
roomfull,15,15,1,1,1,0,.005325863
roomfull,15,16,1,1,1,0,.004889590
roomfull,15,17,1,1,1,0,.007192612
roomfull,15,18,1,1,1,0,.005191028
roomfull,15,19,1,1,1,0,.007116779
roomfull,15,20,1,1,1,0,.006513824
roomfull,15,21,1,1,1,0,.006459004
roomfull,15,22,1,1,1,0,.004397388
roomfull,15,23,1,1,1,0,.004376787
roomfull,15,24,1,1,1,0,.004537616
roomfull,15,25,1,1,1,0,.006491492
roomfull,15,26,1,1,1,0,.004224469
roomfull,15,27,1,1,1,0,.005896113
roomfull,15,28,1,1,1,0,.007547231
roomfull,15,29,1,1,1,1,.006807157
roomfull,20,0,0,0,0,1,.003901425
roomfull,20,1,0,0,1,8,.004870900
roomfull,20,2,1,1,1,1,.006560546
roomfull,20,3,1,1,1,0,.004504628
roomfull,20,4,0,0,1,3,.004623448
roomfull,20,5,0,1,1,2,.010827447
roomfull,20,6,1,1,1,0,.004911041
roomfull,20,7,1,1,1,0,.007531044
roomfull,20,8,1,1,1,0,.004303952
roomfull,20,9,0,1,1,1,.004234400
roomfull,20,10,1,1,1,0,.004105243
roomfull,20,11,1,1,1,0,.008465579
roomfull,20,12,1,1,1,0,.004965116
roomfull,20,13,1,1,1,0,.006521858
roomfull,20,14,1,1,1,0,.005390023
roomfull,20,15,1,1,1,1,.004309058
roomfull,20,16,1,1,1,0,.004320985
roomfull,20,17,1,1,1,0,.005001261
roomfull,20,18,1,1,1,0,.004245838
roomfull,20,19,1,1,1,0,.006225811
roomfull,20,20,0,0,0,0,.005279465
roomfull,20,21,1,1,1,0,.004753793
roomfull,20,22,1,1,1,0,-2.451052827
roomfull,20,23,1,1,1,0,.004680687
roomfull,20,24,1,1,1,0,.005013775
roomfull,20,25,1,1,1,0,.005970447
roomfull,20,26,1,1,1,0,.005626492
roomfull,20,27,1,1,1,1,.005933625
roomfull,20,28,1,1,1,0,.005951568
roomfull,20,29,0,0,0,1,.007419957
roomfull,25,0,0,0,0,0,.005644482
roomfull,25,1,0,0,0,1,.004569546
roomfull,25,2,0,1,1,0,.005361866
roomfull,25,3,0,0,1,6,.004823437
roomfull,25,4,1,1,1,2,.005014889
roomfull,25,5,0,0,0,137,.036526586
roomfull,25,6,0,1,0,1,.006287874
roomfull,25,7,1,1,1,0,.006705204
roomfull,25,8,1,1,1,1,.007057836
roomfull,25,9,0,1,1,0,.007907374
roomfull,25,10,1,1,1,0,.006708920
roomfull,25,11,1,1,1,0,.005514254
roomfull,25,12,1,1,1,0,.005723385
roomfull,25,13,0,0,1,2,.004937070
roomfull,25,14,1,1,1,1,.005421978
roomfull,25,15,1,1,1,2,.006147581
roomfull,25,16,0,1,1,6,.007817707
roomfull,25,17,1,1,1,0,.005262972
roomfull,25,18,1,1,1,5,.004985137
roomfull,25,19,1,1,1,1,.004640033
roomfull,25,20,0,1,1,1,.005292094
roomfull,25,21,1,1,1,2,.006737273
roomfull,25,22,0,1,1,1,.007436987
roomfull,25,23,1,1,1,0,.005428446
roomfull,25,24,0,0,0,1,.006714505
roomfull,25,25,0,0,1,12,.006231507
roomfull,25,26,1,1,1,0,.005253012
roomfull,25,27,1,0,0,0,.004758727
roomfull,25,28,1,1,1,0,.007316658
roomfull,25,29,0,0,0,313,.040849773
roomfull,30,0,0,0,0,334,.053564773
roomfull,30,1,0,0,0,9,.008855043
roomfull,30,2,0,0,0,2,.007496275
roomfull,30,3,0,0,1,4,.006776178
roomfull,30,4,1,1,1,2,.007792762
roomfull,30,5,0,0,1,4,.008114256
roomfull,30,6,0,1,1,1,.005063976
roomfull,30,7,0,0,0,2,.009244890
roomfull,30,8,0,0,0,0,.004425653
roomfull,30,9,0,0,0,5,.005782512
roomfull,30,10,0,0,0,218,.054250666
roomfull,30,11,0,0,0,171,.047025539
roomfull,30,12,0,1,1,0,.009029008
roomfull,30,13,0,1,1,1,.007132949
roomfull,30,14,0,0,0,2,.007161783
roomfull,30,15,0,1,1,0,.006215968
roomfull,30,16,0,0,0,235,.043716970
roomfull,30,17,1,1,1,1,.009849887
roomfull,30,18,0,0,0,1,.006172650
roomfull,30,19,0,0,0,0,.004600946
roomfull,30,20,0,0,0,2,.007277807
roomfull,30,21,0,1,1,0,.005412176
roomfull,30,22,0,1,1,0,.005651244
roomfull,30,23,0,0,0,0,.004126760
roomfull,30,24,0,0,0,390,.049301136
roomfull,30,25,0,1,1,6,.005801719
roomfull,30,26,0,1,1,1,.009905755
roomfull,30,27,0,0,0,0,.004817228
roomfull,30,28,0,0,0,0,.005209999
roomfull,30,29,0,0,0,261,.052293311
roomfull,35,0,0,0,0,0,.006031294
roomfull,35,1,0,0,0,1,.004895775
roomfull,35,2,0,0,0,1,.005304968
roomfull,35,3,0,0,0,3,.004370453
roomfull,35,4,0,0,0,1,.005986614
roomfull,35,5,0,0,0,3,.004969474
roomfull,35,6,0,0,0,5,.006069380
roomfull,35,7,0,0,0,3,.006147275
roomfull,35,8,0,0,0,4,.007820265
roomfull,35,9,0,0,0,2,.004389362
roomfull,35,10,0,0,0,3,.005326697
roomfull,35,11,0,0,0,2,.004491538
roomfull,35,12,0,0,0,1,.007743841
roomfull,35,13,0,0,0,0,.004467799
roomfull,35,14,0,0,0,1,.004273917
roomfull,35,15,0,0,0,3,.005967692
roomfull,35,16,0,0,0,3,.006369947
roomfull,35,17,0,0,0,0,.006761219
roomfull,35,18,0,0,0,2,.008137565
roomfull,35,19,0,0,0,1,.004228085
roomfull,35,20,0,0,0,1,.003917714
roomfull,35,21,0,0,0,0,.006997945
roomfull,35,22,0,0,0,1,.006317325
roomfull,35,23,0,0,0,0,.004540999
roomfull,35,24,0,0,0,1,.005619274
roomfull,35,25,0,0,0,2,.011323158
roomfull,35,26,0,0,0,2,.005055810
roomfull,35,27,0,0,0,0,.005033961
roomfull,35,28,0,0,0,0,.004822600
roomfull,35,29,0,0,0,4,.004363050
roomfull,40,0,0,0,0,0,.004263281
roomfull,40,1,0,0,0,0,.006525580
roomfull,40,2,0,0,0,0,.003709335
roomfull,40,3,0,0,0,0,.007400339
roomfull,40,4,0,0,0,0,.004805129
roomfull,40,5,0,0,0,0,.006651158
roomfull,40,6,0,0,0,0,.004858840
roomfull,40,7,0,0,0,0,.004343377
roomfull,40,8,0,0,0,0,.007483576
roomfull,40,9,0,0,0,0,.006544452
roomfull,40,10,0,0,0,0,.003442807
roomfull,40,11,0,0,0,0,.007137017
roomfull,40,12,0,0,0,0,.007367320
roomfull,40,13,0,0,0,0,.007888464
roomfull,40,14,0,0,0,0,.003420929
roomfull,40,15,0,0,0,0,.005773568
roomfull,40,16,0,0,0,0,.006352278
roomfull,40,17,0,0,0,0,.003357138
roomfull,40,18,0,0,0,0,.003445786
roomfull,40,19,0,0,0,0,.005633675
roomfull,40,20,0,0,0,0,.003157597
roomfull,40,21,0,0,0,0,.003402327
roomfull,40,22,0,0,0,0,.003247494
roomfull,40,23,0,0,0,0,.003388138
roomfull,40,24,0,0,0,0,.003560610
roomfull,40,25,0,0,0,0,.004090453
roomfull,40,26,0,0,0,0,.004622699
roomfull,40,27,0,0,0,0,.004813872
roomfull,40,28,0,0,0,0,.005947278
roomfull,40,29,0,0,0,0,.011412595
flow,15,0,1,1,1,0,.005465560
flow,15,1,1,1,1,0,.005245113
flow,15,2,1,1,1,0,.005145004
flow,15,3,1,1,1,0,.005302909
flow,15,4,1,1,1,0,.005233101
flow,15,5,1,1,1,0,.007300457
flow,15,6,1,1,1,0,.004308386
flow,15,7,1,1,1,0,.004220195
flow,15,8,1,1,1,0,.003987153
flow,15,9,1,1,1,0,.003909912
flow,15,10,1,1,1,0,.004205380
flow,15,11,1,1,1,0,.004471510
flow,15,12,1,1,1,0,.004087858
flow,15,13,1,1,1,0,.005047158
flow,15,14,1,1,1,0,.004015524
flow,15,15,1,1,1,0,.003890529
flow,15,16,1,1,1,0,.004089813
flow,15,17,1,1,1,0,.003838502
flow,15,18,1,1,1,0,.004268442
flow,15,19,1,1,1,0,.004274157
flow,15,20,1,1,1,0,.004355572
flow,15,21,1,1,1,0,.006973770
flow,15,22,1,1,1,0,.004248262
flow,15,23,1,1,1,0,.004740523
flow,15,24,1,1,1,0,.004655380
flow,15,25,1,1,1,0,.004780033
flow,15,26,1,1,1,0,.006446892
flow,15,27,1,1,1,0,.004476031
flow,15,28,1,1,1,0,.004144756
flow,15,29,1,1,1,0,.003899838
flow,20,0,1,1,1,0,.004599743
flow,20,1,1,1,1,0,.004526528
flow,20,2,1,1,1,0,.004640786
flow,20,3,1,1,1,0,.004510856
flow,20,4,1,1,1,0,.004513767
flow,20,5,1,1,1,0,.004338699
flow,20,6,1,1,1,0,.005823429
flow,20,7,1,1,1,0,.004307417
flow,20,8,1,1,1,0,.004105882
flow,20,9,1,1,1,0,.005117573
flow,20,10,1,1,1,0,.006003289
flow,20,11,1,1,1,0,.006883308
flow,20,12,1,1,1,0,.006882652
flow,20,13,1,1,1,0,.006795184
flow,20,14,1,1,1,0,.006512378
flow,20,15,1,1,1,0,.006327532
flow,20,16,1,1,1,0,.006418485
flow,20,17,1,1,1,0,.004072905
flow,20,18,1,1,1,0,.004043961
flow,20,19,1,1,1,0,.004033880
flow,20,20,1,1,1,0,.004188069
flow,20,21,1,1,1,0,.004480538
flow,20,22,1,1,1,0,.004150933
flow,20,23,1,1,1,0,.005013430
flow,20,24,1,1,1,0,.004580455
flow,20,25,1,1,1,0,.006263476
flow,20,26,1,1,1,0,.006126673
flow,20,27,1,1,1,0,.005624935
flow,20,28,1,1,1,0,.004547442
flow,20,29,1,1,1,0,.005088109
flow,25,0,1,1,1,0,.004296782
flow,25,1,1,1,1,0,.004436245
flow,25,2,1,1,1,0,.004148208
flow,25,3,1,1,1,0,.004197504
flow,25,4,1,1,1,0,.005084781
flow,25,5,1,1,1,0,.004497755
flow,25,6,1,1,1,0,.004362780
flow,25,7,1,1,1,0,.003975991
flow,25,8,1,1,1,0,.004452126
flow,25,9,1,1,1,0,.004107990
flow,25,10,1,1,1,0,.004261090
flow,25,11,1,1,1,0,.004948018
flow,25,12,1,1,1,0,.004486429
flow,25,13,1,1,1,0,.004704163
flow,25,14,1,1,1,0,.005152745
flow,25,15,1,1,1,0,.004418481
flow,25,16,1,1,1,0,.005593695
flow,25,17,1,1,1,0,.006278464
flow,25,18,1,1,1,0,.006327421
flow,25,19,1,1,1,0,.004294941
flow,25,20,1,1,1,0,.004414234
flow,25,21,1,1,1,0,.004267527
flow,25,22,1,1,1,0,.004882564
flow,25,23,1,1,1,0,.004371034
flow,25,24,1,1,1,0,.004206312
flow,25,25,1,1,1,0,.003979967
flow,25,26,1,1,1,0,.004766975
flow,25,27,1,1,1,0,.004927409
flow,25,28,1,1,1,0,.004318877
flow,25,29,1,1,1,0,.004380275
flow,30,0,0,0,0,1,.006419944
flow,30,1,1,1,1,0,.005149538
flow,30,2,1,1,1,0,.004533335
flow,30,3,1,1,1,0,.004653702
flow,30,4,1,1,1,1,.005882087
flow,30,5,1,1,1,0,.004899265
flow,30,6,1,1,1,0,.004884222
flow,30,7,0,0,0,1,.006247661
flow,30,8,1,1,1,0,.004608390
flow,30,9,0,1,1,2,.008052231
flow,30,10,1,1,1,0,.007321375
flow,30,11,0,0,0,4,.005942908
flow,30,12,1,1,1,0,.004795305
flow,30,13,0,1,1,0,.005053460
flow,30,14,1,1,1,0,.005215852
flow,30,15,1,1,1,0,.004734011
flow,30,16,1,1,1,0,.004731253
flow,30,17,1,1,1,0,.007033469
flow,30,18,1,1,1,0,.005786211
flow,30,19,1,1,1,0,.004521399
flow,30,20,1,1,1,0,.004580610
flow,30,21,1,1,1,4,.005181301
flow,30,22,1,1,1,0,.004822101
flow,30,23,1,1,1,0,.005089135
flow,30,24,1,1,1,3,.005529499
flow,30,25,1,1,1,0,.004269883
flow,30,26,1,1,1,0,.004985554
flow,30,27,1,1,1,0,.004897004
flow,30,28,1,1,1,0,.005700941
flow,30,29,1,1,1,0,.004644879
flow,35,0,0,0,0,247,.044996030
flow,35,1,1,1,1,1,.007085509
flow,35,2,1,1,1,2,.007464989
flow,35,3,1,1,1,0,.007230922
flow,35,4,1,1,0,358,.045254483
flow,35,5,1,1,1,2,.005378640
flow,35,6,0,1,1,1,.005454942
flow,35,7,1,1,1,1,.005406160
flow,35,8,1,1,1,0,.005031676
flow,35,9,0,0,1,4,.005812969
flow,35,10,1,1,1,0,.004407643
flow,35,11,0,0,0,1,.006849839
flow,35,12,1,1,1,0,.006717320
flow,35,13,0,1,1,0,.007946280
flow,35,14,0,1,1,0,.007608213
flow,35,15,1,1,1,0,.005339507
flow,35,16,1,1,1,1,.006897557
flow,35,17,1,1,1,0,.007261655
flow,35,18,1,1,1,0,.007376653
flow,35,19,0,1,1,1,.009210108
flow,35,20,1,1,1,0,.007409037
flow,35,21,0,1,1,3,.006543087
flow,35,22,1,1,1,0,.005242495
flow,35,23,1,1,1,0,.006447794
flow,35,24,1,1,1,0,.007417040
flow,35,25,1,1,1,0,.005728951
flow,35,26,0,1,1,3,.005677947
flow,35,27,1,1,1,0,.005370461
flow,35,28,0,1,1,4,.006048595
flow,35,29,1,1,1,0,.005017622
flow,40,0,0,0,0,267,.062763332
flow,40,1,1,1,1,4,.006357725
flow,40,2,1,1,1,1,.005800020
flow,40,3,1,1,1,0,.005388928
flow,40,4,1,0,0,1,.006654999
flow,40,5,0,0,0,3,.006381863
flow,40,6,1,1,1,2,.006388149
flow,40,7,0,0,0,357,.047106982
flow,40,8,1,0,0,0,.005789733
flow,40,9,0,0,0,3,.006000142
flow,40,10,1,1,1,0,.006110066
flow,40,11,0,0,0,301,.050310327
flow,40,12,0,1,1,1,.006837034
flow,40,13,0,0,0,304,.053325008
flow,40,14,0,0,0,2,.004813859
flow,40,15,1,1,1,0,.005095050
flow,40,16,1,1,1,2,.005784208
flow,40,17,1,1,1,0,.005192243
flow,40,18,1,1,1,3,.006909267
flow,40,19,0,1,0,2,.007211863
flow,40,20,1,0,1,3,.008571465
flow,40,21,0,0,0,2,.007293126
flow,40,22,1,1,1,1,.006675197
flow,40,23,1,1,1,0,.011562183
flow,40,24,0,0,0,2,.008944943
flow,40,25,0,0,0,0,.006640844
flow,40,26,1,1,1,4,.006542587
flow,40,27,1,0,0,190,.051226419
flow,40,28,0,0,1,7,.008400369
flow,40,29,0,1,1,0,.005559151
deadlock5,15,0,0,0,0,1,.004806048
deadlock5,15,1,0,0,0,0,.004926324
deadlock5,15,2,0,0,1,3,.004386543
deadlock5,15,3,0,0,0,1,.023237874
deadlock5,15,4,0,0,0,0,.005621418
deadlock5,15,5,0,0,0,0,.004433490
deadlock5,15,6,0,0,0,2,.024541855
deadlock5,15,7,0,0,1,2,.006749982
deadlock5,15,8,0,0,0,1,.005044832
deadlock5,15,9,0,0,0,0,.004130923
deadlock5,15,10,0,0,0,0,.004559596
deadlock5,15,11,0,0,0,0,.003868826
deadlock5,15,12,0,0,0,0,.004113495
deadlock5,15,13,0,0,0,86,.033232503
deadlock5,15,14,0,0,0,2,.009738257
deadlock5,15,15,0,0,0,0,.006406922
deadlock5,15,16,0,0,1,3,.009659745
deadlock5,15,17,0,0,0,1,.008509183
deadlock5,15,18,0,0,0,0,.006963099
deadlock5,15,19,0,0,0,0,.006311445
deadlock5,15,20,0,0,0,0,.007012004
deadlock5,15,21,1,1,1,0,.005568840
deadlock5,15,22,0,0,0,0,.006548050
deadlock5,15,23,0,0,0,0,.006115431
deadlock5,15,24,0,0,0,1,.024951605
deadlock5,15,25,0,0,0,0,.003815546
deadlock5,15,26,0,0,0,0,.003745644
deadlock5,15,27,0,0,0,0,.004006726
deadlock5,15,28,0,0,0,1,.005528962
deadlock5,15,29,0,0,0,0,.005828966
deadlock5,20,0,0,0,0,0,.003875783
deadlock5,20,1,0,0,0,1,.004046632
deadlock5,20,2,0,0,0,1,.004822309
deadlock5,20,3,0,0,0,0,.003732123
deadlock5,20,4,0,0,0,0,.003772195
deadlock5,20,5,0,0,0,0,.003902111
deadlock5,20,6,0,0,0,1,.005087634
deadlock5,20,7,0,0,0,0,.005117284
deadlock5,20,8,0,0,0,0,.003763672
deadlock5,20,9,0,0,0,0,.003683933
deadlock5,20,10,0,0,0,0,.005885578
deadlock5,20,11,0,0,0,0,.004076823
deadlock5,20,12,0,0,0,0,.004202045
deadlock5,20,13,0,0,0,0,.004481400
deadlock5,20,14,0,0,0,0,.003630210
deadlock5,20,15,0,0,0,1,.004717761
deadlock5,20,16,0,0,0,1,.004062845
deadlock5,20,17,0,0,0,0,.003735311
deadlock5,20,18,0,0,0,0,.005042419
deadlock5,20,19,0,0,0,1,.005116126
deadlock5,20,20,0,0,0,0,.003818540
deadlock5,20,21,0,0,0,0,.003905870
deadlock5,20,22,0,0,0,1,.006427253
deadlock5,20,23,0,0,0,0,.004315360
deadlock5,20,24,0,0,0,3,.003957390
deadlock5,20,25,0,0,0,1,.004333416
deadlock5,20,26,0,0,0,0,.003829382
deadlock5,20,27,0,0,0,1,.003918798
deadlock5,20,28,0,0,0,2,.004507399
deadlock5,20,29,0,0,0,0,.004607677
deadlock5,25,0,0,0,0,1,.006676747
deadlock5,25,1,0,0,0,0,.005889303
deadlock5,25,2,0,0,0,1,.041166725
deadlock5,25,3,0,0,0,1,.005485546
deadlock5,25,4,0,0,0,1,.004823141
deadlock5,25,5,0,0,0,1,.005624852
deadlock5,25,6,0,0,0,1,.006641574
deadlock5,25,7,0,0,0,3,.004444131
deadlock5,25,8,0,0,0,2,.004240399
deadlock5,25,9,0,0,0,3,.004710068
deadlock5,25,10,0,0,0,1,.004425084
deadlock5,25,11,0,0,0,0,.006000140
deadlock5,25,12,0,0,0,1,.005513729
deadlock5,25,13,0,0,0,2,.006160482
deadlock5,25,14,0,0,0,2,.004612926
deadlock5,25,15,0,0,0,0,.005392892
deadlock5,25,16,0,0,0,1,.003842943
deadlock5,25,17,0,0,0,1,.003813028
deadlock5,25,18,0,0,0,2,.006353820
deadlock5,25,19,0,0,0,3,.006561173
deadlock5,25,20,0,0,0,0,.004273225
deadlock5,25,21,0,0,0,2,.004545633
deadlock5,25,22,0,0,0,1,.005472359
deadlock5,25,23,0,0,0,2,.008361003
deadlock5,25,24,0,0,0,3,.003921659
deadlock5,25,25,0,0,0,1,.004350462
deadlock5,25,26,0,0,0,0,.004306439
deadlock5,25,27,0,0,0,4,.004399537
deadlock5,25,28,0,0,0,1,.003921875
deadlock5,25,29,0,0,0,3,.005207071
deadlock5,30,0,0,0,0,0,.003384743
deadlock5,30,1,0,0,0,0,.003478465
deadlock5,30,2,0,0,0,0,.003479775
deadlock5,30,3,0,0,0,0,.004763388
deadlock5,30,4,0,0,0,0,.003398787
deadlock5,30,5,0,0,0,0,.005239932
deadlock5,30,6,0,0,0,0,.003174222
