map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
four_rooms,35,0,0,0,0,0,.018870165
four_rooms,35,1,0,0,0,0,.030911230
four_rooms,35,2,0,0,1,0,.043839141
four_rooms,35,3,0,0,1,0,.029234094
four_rooms,35,4,0,1,0,0,.019949097
four_rooms,35,5,0,0,0,0,.035882580
four_rooms,35,6,0,0,0,0,.052658635
four_rooms,35,7,0,0,0,0,.015357080
four_rooms,35,8,0,0,0,0,.021011278
four_rooms,35,9,0,0,0,0,.012190874
four_rooms,35,10,0,0,0,0,.073387098
four_rooms,35,11,0,0,0,0,.012062657
four_rooms,35,12,0,0,0,0,.021518105
four_rooms,35,13,0,1,0,0,.023824813
four_rooms,35,14,0,0,0,0,.022807025
four_rooms,35,15,0,1,0,0,.022537852
four_rooms,35,16,0,0,0,0,.019283881
four_rooms,35,17,0,0,1,0,.043914571
four_rooms,35,18,0,0,0,0,.046049855
four_rooms,35,19,0,0,1,0,.222165164
four_rooms,35,20,0,0,0,0,.049908193
four_rooms,35,21,1,1,0,0,.040075850
four_rooms,35,22,0,1,0,0,.049330879
four_rooms,35,23,0,0,1,0,.046377626
four_rooms,35,24,0,0,0,0,.026924856
four_rooms,35,25,0,0,0,0,.023688857
four_rooms,35,26,0,0,1,0,.056422877
four_rooms,35,27,0,0,0,0,.062046332
four_rooms,35,28,0,0,0,0,.018705132
four_rooms,35,29,0,1,0,0,.018398594
four_rooms,40,0,0,0,0,0,.013398166
four_rooms,40,1,0,0,0,0,.019429919
four_rooms,40,2,0,0,0,0,.058081449
four_rooms,40,3,0,0,0,0,.020622161
four_rooms,40,4,0,0,0,0,.020840392
four_rooms,40,5,0,0,0,0,.015521158
four_rooms,40,6,0,0,0,0,.041816927
four_rooms,40,7,0,0,0,0,.019915336
four_rooms,40,8,0,0,0,0,.022758529
four_rooms,40,9,0,0,0,0,.010671185
four_rooms,40,10,0,0,0,0,.045029807
four_rooms,40,11,0,0,0,0,.073841887
four_rooms,40,12,0,0,0,0,.022762621
four_rooms,40,13,0,0,0,0,.060876543
four_rooms,40,14,0,0,0,0,.021953319
four_rooms,40,15,0,0,0,0,.041672501
four_rooms,40,16,0,0,0,0,.011631095
four_rooms,40,17,0,0,0,0,.038672358
four_rooms,40,18,0,0,0,0,.075347865
four_rooms,40,19,0,0,0,0,.031493055
four_rooms,40,20,0,0,0,0,.046726549
four_rooms,40,21,0,0,0,0,.039805820
four_rooms,40,22,0,0,0,0,.078572893
