map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
four_rooms,25,10,1,1,1,0,.005461482
four_rooms,25,11,0,1,1,2,.005656770
four_rooms,25,12,0,0,1,34,.007185893
four_rooms,25,13,1,1,1,0,.006928536
four_rooms,25,14,1,1,1,2,.005099701
four_rooms,25,15,1,0,1,20,.006566198
four_rooms,25,16,0,1,1,0,.006199277
four_rooms,25,17,1,1,1,0,.005372018
four_rooms,25,18,0,1,1,1,.005696753
four_rooms,25,19,1,1,1,0,.005865362
four_rooms,25,20,0,0,0,1,.005795793
four_rooms,25,21,1,1,1,0,.006018217
four_rooms,25,22,0,1,1,0,.004579331
four_rooms,25,23,1,1,1,0,.004928434
four_rooms,25,24,0,1,1,1,.006589990
four_rooms,25,25,0,0,0,1,.006340161
four_rooms,25,26,0,0,0,2,.005177679
four_rooms,25,27,0,1,1,1,.005261145
four_rooms,25,28,0,1,1,3,.005509209
four_rooms,25,29,1,1,1,0,.004906115
four_rooms,30,0,0,0,1,3,.005823931
four_rooms,30,1,0,0,0,967,.043961758
four_rooms,30,2,1,0,1,2,.007447120
four_rooms,30,3,0,0,0,3,.039051554
four_rooms,30,4,1,1,1,6,.006702193
four_rooms,30,5,0,0,1,3,.006511401
four_rooms,30,6,1,1,1,8,.006006121
four_rooms,30,7,0,1,1,51,.008171312
four_rooms,30,8,0,0,0,10,.036355877
four_rooms,30,9,0,1,1,4,.006830316
four_rooms,30,10,0,0,1,3,.005730018
four_rooms,30,11,0,0,0,2,.005842083
four_rooms,30,12,0,0,0,1,.006267972
four_rooms,30,13,0,0,1,5,.007935340
four_rooms,30,14,0,0,0,8,.036539256
four_rooms,30,15,0,1,0,4,.037178559
four_rooms,30,16,0,0,1,5,.005192716
four_rooms,30,17,0,0,1,4,.005587015
four_rooms,30,18,0,1,1,5,.006056177
four_rooms,30,19,0,0,1,6,.007418340
four_rooms,30,20,0,0,0,4,.006680823
four_rooms,30,21,1,1,1,3,.008322569
four_rooms,30,22,1,1,1,5,.007044985
four_rooms,30,23,0,1,1,3,.006288270
four_rooms,30,24,0,0,0,1,.005914103
four_rooms,30,25,0,0,0,2,.005444092
four_rooms,30,26,0,1,0,3,.036195920
four_rooms,30,27,0,1,0,108,.040768103
four_rooms,30,28,0,1,1,3,.006542620
four_rooms,30,29,0,0,1,5,.006523271
four_rooms,35,0,0,0,0,2,.005756622
four_rooms,35,1,0,0,0,5,.007737650
four_rooms,35,2,0,0,1,16,.009293649
four_rooms,35,3,0,0,1,17,.007118467
four_rooms,35,4,0,1,0,43,.041814494
four_rooms,35,5,0,0,1,43,.014795449
four_rooms,35,6,0,0,0,3,.006922028
four_rooms,35,7,0,0,0,5,.007563749
four_rooms,35,8,0,0,0,12,.010482619
four_rooms,35,9,0,0,0,2,.005609851
four_rooms,35,10,0,0,0,2,.044193607
four_rooms,35,11,0,0,0,2,.005855100
four_rooms,35,12,0,0,0,12,.041023157
four_rooms,35,13,0,1,0,3,.040293737
four_rooms,35,14,0,0,0,18,.041829798
four_rooms,35,15,0,1,0,934,.049754052
four_rooms,35,16,0,0,0,3,.006369349
four_rooms,35,17,0,0,1,46,.009007154
four_rooms,35,18,0,0,0,15,.042289128
four_rooms,35,19,0,0,1,26,.009549410
four_rooms,35,20,0,0,0,4,.007369640
four_rooms,35,21,1,1,0,3,.006032732
four_rooms,35,22,0,1,0,6,.046778616
four_rooms,35,23,0,0,1,33,.011642274
four_rooms,35,24,0,0,0,2,.006033069
four_rooms,35,25,0,0,0,2,.005713754
four_rooms,35,26,0,0,1,19,.011197952
four_rooms,35,27,0,0,0,5,.007011291
four_rooms,35,28,0,0,0,7,.046397645
four_rooms,35,29,0,1,0,4,.042877157
four_rooms,40,0,0,0,0,3,.007908778
four_rooms,40,1,0,0,0,3,.048233601
four_rooms,40,2,0,0,0,5,.051911925
four_rooms,40,3,0,0,0,13,.048311964
four_rooms,40,4,0,0,0,61,.044909648
four_rooms,40,5,0,0,0,17,.008095019
four_rooms,40,6,0,0,0,82,.050615774
four_rooms,40,7,0,0,0,28,.050024855
four_rooms,40,8,0,0,0,11,.049832621
four_rooms,40,9,0,0,0,2,.006199743
four_rooms,40,10,0,0,0,2,.007432730
four_rooms,40,11,0,0,0,39,.053018614
four_rooms,40,12,0,0,0,301,.056312252
four_rooms,40,13,0,0,0,2,.050150230
four_rooms,40,14,0,0,0,15,.047962212
four_rooms,40,15,0,0,0,4,.050061661
four_rooms,40,16,0,0,0,5,.006775000
four_rooms,40,17,0,0,0,14,.048236574
four_rooms,40,18,0,0,0,113,.049749146
four_rooms,40,19,0,0,0,2,.006111950
four_rooms,40,20,0,0,0,6,.006934962
four_rooms,40,21,0,0,0,996,.057220720
four_rooms,40,22,0,0,0,40,.047800166
four_rooms,40,23,0,0,0,8,.019331767
four_rooms,40,24,0,0,0,3,.011992603
four_rooms,40,25,0,0,0,3,.005522999
four_rooms,40,26,0,0,0,3,.005981667
four_rooms,40,27,0,0,0,23,.046578653
four_rooms,40,28,0,0,0,9,.048025155
four_rooms,40,29,0,0,0,22,.047858688
roomfull,15,0,0,1,1,1,.003722660
roomfull,15,1,0,0,0,2,.004719498
roomfull,15,2,1,1,1,0,.004023726
roomfull,15,3,1,1,1,0,.003955680
roomfull,15,4,1,1,1,0,.004002141
roomfull,15,5,1,1,1,0,.003928603
roomfull,15,6,1,1,1,0,.003743771
roomfull,15,7,1,1,1,0,.003787108
roomfull,15,8,1,1,1,0,.003640660
roomfull,15,9,1,1,1,0,.004920625
roomfull,15,10,1,1,1,0,.005490154
roomfull,15,11,1,1,1,0,.005099170
roomfull,15,12,1,1,1,0,.004333610
roomfull,15,13,1,1,1,0,.003797343
roomfull,15,14,1,1,1,0,.003713404
roomfull,15,15,1,1,1,0,.004398855
roomfull,15,16,1,1,1,0,.003740692
roomfull,15,17,1,1,1,0,.004009295
roomfull,15,18,1,1,1,0,.004247129
roomfull,15,19,1,1,1,0,.004822458
roomfull,15,20,1,1,1,0,.003926457
roomfull,15,21,1,1,1,0,.003541435
roomfull,15,22,1,1,1,0,.003730012
roomfull,15,23,1,1,1,0,.003604727
roomfull,15,24,1,1,1,0,.003792206
roomfull,15,25,1,1,1,0,.005199771
roomfull,15,26,1,1,1,0,.005090736
roomfull,15,27,1,1,1,0,.004158070
roomfull,15,28,1,1,1,0,.003831112
roomfull,15,29,1,1,1,2,.003836342
roomfull,20,0,0,0,0,196,.028703131
roomfull,20,1,0,0,1,5,.004762273
roomfull,20,2,1,1,1,1,.004033869
roomfull,20,3,1,1,1,0,.004922438
roomfull,20,4,0,0,1,2,.005527945
roomfull,20,5,0,1,1,1,.004454222
roomfull,20,6,1,1,1,0,.004023158
roomfull,20,7,1,1,1,0,.003746845
roomfull,20,8,1,1,1,0,.003759115
roomfull,20,9,0,1,1,1,.005291688
roomfull,20,10,1,1,1,0,.003773947
roomfull,20,11,1,1,1,0,.003849347
roomfull,20,12,1,1,1,0,.004007921
roomfull,20,13,1,1,1,0,.005254165
roomfull,20,14,1,1,1,0,.004757751
roomfull,20,15,1,1,1,0,.004069527
roomfull,20,16,1,1,1,0,.004799995
roomfull,20,17,1,1,1,0,.004185628
roomfull,20,18,1,1,1,0,.004166307
roomfull,20,19,1,1,1,0,.004147408
roomfull,20,20,0,0,0,168,.027380064
roomfull,20,21,1,1,1,0,.004789247
roomfull,20,22,1,1,1,0,.004888981
roomfull,20,23,1,1,1,0,.003724102
roomfull,20,24,1,1,1,0,.003676372
roomfull,20,25,1,1,1,0,.004338234
roomfull,20,26,1,1,1,0,.003968523
roomfull,20,27,1,1,1,0,.004441671
roomfull,20,28,1,1,1,0,.004915477
roomfull,20,29,0,0,1,1,.005888419
roomfull,25,0,0,0,0,60,.007514297
roomfull,25,1,0,0,0,3,.005563355
roomfull,25,2,0,1,1,0,.004656074
roomfull,25,3,0,0,1,1,.004605179
roomfull,25,4,1,1,1,1,.004834146
roomfull,25,5,0,0,0,120,.031606314
roomfull,25,6,0,1,1,1,.005068152
roomfull,25,7,1,1,1,0,.004063839
roomfull,25,8,1,1,1,0,.004940773
roomfull,25,9,0,1,1,1,.004599916
roomfull,25,10,1,1,1,0,.004847073
roomfull,25,11,1,1,1,0,.003885090
roomfull,25,12,1,1,1,0,.004257634
roomfull,25,13,0,0,1,2,.004732240
roomfull,25,14,1,1,1,0,.004613002
roomfull,25,15,1,1,1,0,.004305977
roomfull,25,16,0,1,1,1,.004942447
roomfull,25,17,1,1,1,0,.004682197
roomfull,25,18,1,1,1,3,.004310973
roomfull,25,19,1,1,1,0,.005329387
roomfull,25,20,0,1,1,0,.004705964
roomfull,25,21,1,1,1,1,.006216920
roomfull,25,22,0,1,1,1,.004525570
roomfull,25,23,1,1,1,0,.004533179
roomfull,25,24,0,0,0,63,.031058520
roomfull,25,25,0,0,1,4,.005572278
roomfull,25,26,1,1,1,0,.004102635
roomfull,25,27,1,0,1,4,.005628095
roomfull,25,28,1,1,1,0,.004314370
roomfull,25,29,0,0,0,171,.030433701
roomfull,30,0,0,0,0,190,.035194332
roomfull,30,1,0,0,0,187,.036135694
roomfull,30,2,0,0,0,1,.005061188
roomfull,30,3,0,0,1,1,.005052794
roomfull,30,4,1,1,1,3,.005606534
roomfull,30,5,0,0,0,1,.005528663
roomfull,30,6,0,1,1,1,.004902190
roomfull,30,7,0,0,0,61,.008472046
roomfull,30,8,0,0,0,0,.003546111
roomfull,30,9,0,0,0,180,.036022597
roomfull,30,10,0,0,0,134,.035307650
roomfull,30,11,0,0,0,129,.036962341
roomfull,30,12,0,1,1,0,.006632027
roomfull,30,13,0,1,1,14,.006204413
roomfull,30,14,0,0,1,5,.006031693
roomfull,30,15,0,1,1,1,.005224647
roomfull,30,16,0,0,1,13,.006346641
roomfull,30,17,1,1,1,1,.005402268
roomfull,30,18,0,0,0,4,.006263986
roomfull,30,19,0,0,0,0,.003503681
roomfull,30,20,0,0,0,52,.035550924
roomfull,30,21,0,1,1,0,.004814607
roomfull,30,22,0,1,1,1,.005228255
roomfull,30,23,0,0,0,0,.004444298
roomfull,30,24,0,0,0,206,.035409164
roomfull,30,25,0,1,1,2,.006764287
roomfull,30,26,0,1,0,1,.004364267
roomfull,30,27,0,0,0,0,.004702477
roomfull,30,28,0,0,0,0,.003486121
roomfull,30,29,0,0,0,4,.006093324
roomfull,35,0,0,0,0,0,.004757907
roomfull,35,1,0,0,0,2,.004298810
roomfull,35,2,0,0,0,1,.003999068
roomfull,35,3,0,0,0,2,.004363660
roomfull,35,4,0,0,0,1,.005333331
roomfull,35,5,0,0,0,1,.003694254
roomfull,35,6,0,0,0,2,.004272790
roomfull,35,7,0,0,0,5,.004376485
roomfull,35,8,0,0,0,2,.004280225
roomfull,35,9,0,0,0,4,.043676694
roomfull,35,10,0,0,0,3,.005382388
roomfull,35,11,0,0,0,3,.004891587
roomfull,35,12,0,0,0,1,.003809431
roomfull,35,13,0,0,0,1,.003541676
roomfull,35,14,0,0,0,1,.003810371
roomfull,35,15,0,0,0,2,.004228968
roomfull,35,16,0,0,0,5,.004348849
roomfull,35,17,0,0,0,1,.003833858
roomfull,35,18,0,0,0,3,.005255910
roomfull,35,19,0,0,0,1,.003373165
roomfull,35,20,0,0,0,1,.003738747
roomfull,35,21,0,0,0,1,.003529382
roomfull,35,22,0,0,0,1,.003935348
roomfull,35,23,0,0,0,1,.004275751
roomfull,35,24,0,0,0,1,.005479116
roomfull,35,25,0,0,0,2,.006404817
roomfull,35,26,0,0,0,1,.003817766
roomfull,35,27,0,0,0,0,.005042269
roomfull,35,28,0,0,0,0,.005133009
roomfull,35,29,0,0,0,2,.003634615
roomfull,40,0,0,0,0,0,.002999008
roomfull,40,1,0,0,0,0,.003142628
roomfull,40,2,0,0,0,0,.003620159
roomfull,40,3,0,0,0,0,.004143806
roomfull,40,4,0,0,0,0,.003275141
roomfull,40,5,0,0,0,0,.003642215
roomfull,40,6,0,0,0,0,.003073036
roomfull,40,7,0,0,0,0,.003087068
roomfull,40,8,0,0,0,0,.004059915
roomfull,40,9,0,0,0,0,.002941561
roomfull,40,10,0,0,0,0,.004793303
roomfull,40,11,0,0,0,0,.002927870
roomfull,40,12,0,0,0,0,.003371795
roomfull,40,13,0,0,0,0,.003540947
roomfull,40,14,0,0,0,0,.004252734
roomfull,40,15,0,0,0,0,.002921675
roomfull,40,16,0,0,0,0,.002918634
roomfull,40,17,0,0,0,0,.002956259
roomfull,40,18,0,0,0,0,.003398895
roomfull,40,19,0,0,0,0,.003228826
roomfull,40,20,0,0,0,0,.003044064
roomfull,40,21,0,0,0,0,.002927633
roomfull,40,22,0,0,0,0,.003178853
roomfull,40,23,0,0,0,0,.003031351
roomfull,40,24,0,0,0,0,.002982622
roomfull,40,25,0,0,0,0,.003013105
roomfull,40,26,0,0,0,0,.003157595
roomfull,40,27,0,0,0,0,.002904508
roomfull,40,28,0,0,0,0,.003446418
roomfull,40,29,0,0,0,0,.002952701
flow,15,0,1,1,1,0,.003837955
flow,15,1,1,1,1,0,.003643605
flow,15,2,1,1,1,0,.003638106
flow,15,3,1,1,1,0,.003572254
flow,15,4,1,1,1,0,.003932616
flow,15,5,1,1,1,0,.003540415
flow,15,6,1,1,1,0,.003706286
flow,15,7,1,1,1,0,.004371324
flow,15,8,1,1,1,0,.003613761
flow,15,9,1,1,1,0,.003656715
flow,15,10,1,1,1,0,.003513317
flow,15,11,1,1,1,0,.004013271
flow,15,12,1,1,1,0,.003508055
flow,15,13,1,1,1,0,.003685443
flow,15,14,1,1,1,0,.003736786
flow,15,15,1,1,1,0,.004521589
flow,15,16,1,1,1,0,.003799348
flow,15,17,1,1,1,0,.003537704
flow,15,18,1,1,1,0,.003762648
flow,15,19,1,1,1,0,.003482471
flow,15,20,1,1,1,0,.003574158
flow,15,21,1,1,1,0,.003786590
flow,15,22,1,1,1,0,.004363922
flow,15,23,1,1,1,0,.003784621
flow,15,24,1,1,1,0,.003666636
flow,15,25,1,1,1,0,.003446393
flow,15,26,1,1,1,0,.004490238
flow,15,27,1,1,1,0,.003552307
flow,15,28,1,1,1,0,.003539516
flow,15,29,1,1,1,0,.004088990
flow,20,0,1,1,1,0,.003745568
flow,20,1,1,1,1,0,.003567598
flow,20,2,1,1,1,0,.003805301
flow,20,3,1,1,1,0,.003961250
flow,20,4,1,1,1,0,.003726493
flow,20,5,1,1,1,0,.003996099
flow,20,6,1,1,1,0,.004040677
flow,20,7,1,1,1,0,.003793907
flow,20,8,1,1,1,0,.004113841
flow,20,9,1,1,1,0,.003893625
flow,20,10,1,1,1,0,.003599248
flow,20,11,1,1,1,0,.003974553
flow,20,12,1,1,1,0,.003881390
flow,20,13,1,1,1,0,.004109193
flow,20,14,1,1,1,0,.003685683
flow,20,15,1,1,1,0,.003749109
flow,20,16,1,1,1,0,.005323615
flow,20,17,1,1,1,0,.003523978
flow,20,18,1,1,1,0,.003621976
flow,20,19,1,1,1,0,.003718617
flow,20,20,1,1,1,0,.004390832
flow,20,21,1,1,1,0,.005023289
flow,20,22,1,1,1,0,.003665459
flow,20,23,1,1,1,0,.004055826
flow,20,24,1,1,1,0,.004215869
flow,20,25,1,1,1,0,.004966768
flow,20,26,1,1,1,0,.004103346
flow,20,27,1,1,1,0,.004068319
flow,20,28,1,1,1,0,.005555952
flow,20,29,1,1,1,0,.005003893
flow,25,0,1,1,1,0,.004429682
flow,25,1,1,1,1,0,.004492733
flow,25,2,1,1,1,0,.003887388
flow,25,3,1,1,1,0,.003964455
flow,25,4,1,1,1,0,.004578995
flow,25,5,1,1,1,0,.004157325
flow,25,6,1,1,1,0,.004587106
flow,25,7,1,1,1,0,.004484993
flow,25,8,1,1,1,0,.004226308
flow,25,9,1,1,1,0,.003912500
flow,25,10,1,1,1,0,.004169198
flow,25,11,1,1,1,0,.004521002
flow,25,12,1,1,1,0,.004161426
flow,25,13,1,1,1,0,.005402711
flow,25,14,1,1,1,0,.005871947
flow,25,15,1,1,1,0,.004051711
flow,25,16,1,1,1,0,.004105684
flow,25,17,1,1,1,0,.003890537
flow,25,18,1,1,1,0,.004116923
flow,25,19,1,1,1,0,.004088522
flow,25,20,1,1,1,0,.003891762
flow,25,21,1,1,1,0,.004526950
flow,25,22,1,1,1,0,.006395877
flow,25,23,1,1,1,0,.005329961
flow,25,24,1,1,1,0,.004438629
flow,25,25,1,1,1,0,.003718621
flow,25,26,1,1,1,0,.004321619
flow,25,27,1,1,1,0,.004118368
flow,25,28,1,1,1,0,.004424523
flow,25,29,1,1,1,0,.005082125
flow,30,0,0,0,1,2,.006873535
flow,30,1,1,1,1,0,.004313106
flow,30,2,1,1,1,0,.004029759
flow,30,3,1,1,1,0,.004169131
flow,30,4,1,1,1,1,.004817989
flow,30,5,1,1,1,0,.004977774
flow,30,6,1,1,1,0,.004401337
flow,30,7,0,0,1,2,.004316953
flow,30,8,1,1,1,0,.003939558
flow,30,9,0,1,1,0,.004478361
flow,30,10,1,1,1,0,.004282171
flow,30,11,0,0,0,183,.035615656
flow,30,12,1,1,1,0,.004635637
flow,30,13,0,1,1,0,.004697024
flow,30,14,1,1,1,0,.004698638
flow,30,15,1,1,1,0,.004165564
flow,30,16,1,1,1,0,.004259605
flow,30,17,1,1,1,0,.004033723
flow,30,18,1,1,1,0,.004497096
flow,30,19,1,1,1,0,.006033368
flow,30,20,1,1,1,0,.005802357
flow,30,21,1,1,1,1,.006470234
flow,30,22,1,1,1,0,.008447148
flow,30,23,1,1,1,0,.009821535
flow,30,24,1,1,1,1,.011142699
flow,30,25,1,1,1,0,.004068340
flow,30,26,1,1,1,0,.005275862
flow,30,27,1,1,1,0,.005019560
flow,30,28,1,1,1,0,.005422174
flow,30,29,1,1,1,0,.005970890
flow,35,0,0,0,0,147,.042322211
flow,35,1,1,1,1,0,.005618992
flow,35,2,1,1,1,0,.006396257
flow,35,3,1,1,1,0,.005791475
flow,35,4,1,1,0,389,.041177899
flow,35,5,1,1,1,1,.006122746
flow,35,6,0,1,1,0,.004746350
flow,35,7,1,1,1,0,.005413389
flow,35,8,1,1,1,0,.005013015
flow,35,9,0,0,1,1,.006052404
flow,35,10,1,1,1,0,.004305008
flow,35,11,0,0,0,149,.040529417
flow,35,12,1,1,1,0,.004944115
flow,35,13,0,1,1,0,.005572541
flow,35,14,0,1,1,0,.005136400
flow,35,15,1,1,1,0,.004805442
flow,35,16,1,1,1,0,.005948503
flow,35,17,1,1,1,0,.005014116
flow,35,18,1,1,1,0,.005975720
flow,35,19,0,1,1,0,.006101547
flow,35,20,1,1,1,0,.006423488
flow,35,21,0,1,1,5,.006827121
flow,35,22,1,1,1,0,.004689281
flow,35,23,1,1,1,0,.004515618
flow,35,24,1,1,1,0,.004798889
flow,35,25,1,1,1,0,.005123869
flow,35,26,0,1,1,0,.005604215
flow,35,27,1,1,1,0,.005400580
flow,35,28,0,1,1,1,.005565636
flow,35,29,1,1,1,0,.005898326
flow,40,0,0,0,1,3,.006213503
flow,40,1,1,1,1,1,.005299191
flow,40,2,1,1,1,1,.005704314
flow,40,3,1,1,1,0,.005052719
flow,40,4,1,0,1,1,.006740012
flow,40,5,0,0,0,2,.006237643
flow,40,6,1,1,1,1,.005384592
flow,40,7,0,0,0,172,.045234726
flow,40,8,1,0,1,20,.006036874
flow,40,9,0,0,1,2,.006062940
flow,40,10,1,1,1,0,.004682003
flow,40,11,0,0,0,152,.045325493
flow,40,12,0,1,1,2,.004949905
flow,40,13,0,0,0,202,.044703647
flow,40,14,0,0,1,13,.007437624
flow,40,15,1,1,1,0,.004927998
flow,40,16,1,1,1,9,.005275441
flow,40,17,1,1,1,0,.004936268
flow,40,18,1,1,1,1,.005337164
flow,40,19,0,1,1,1,.005614914
flow,40,20,1,0,1,5,.005642715
flow,40,21,0,0,0,108,.044899665
flow,40,22,1,1,1,0,.005803993
flow,40,23,1,1,1,0,.004582689
flow,40,24,0,0,0,60,.011201623
flow,40,25,0,0,0,171,.047607107
flow,40,26,1,1,1,2,.006387001
flow,40,27,1,0,0,116,.043306072
flow,40,28,0,0,1,5,.005660836
flow,40,29,0,1,1,1,.004972112
deadlock5,15,0,0,0,0,1,.004240704
deadlock5,15,1,0,0,0,0,.003412998
deadlock5,15,2,0,0,0,1,.004360464
deadlock5,15,3,0,0,0,0,.022393947
deadlock5,15,4,0,0,0,0,.003559190
deadlock5,15,5,0,0,0,0,.004294357
deadlock5,15,6,0,0,0,3,.023189376
deadlock5,15,7,0,0,1,2,.005157468
deadlock5,15,8,0,0,0,1,.005002489
deadlock5,15,9,0,0,0,56,.021731027
deadlock5,15,10,0,0,0,1,.005490749
deadlock5,15,11,0,0,0,0,.003549301
deadlock5,15,12,0,0,0,0,.003486275
deadlock5,15,13,0,0,0,2,.022534929
deadlock5,15,14,0,0,0,197,.021430284
deadlock5,15,15,0,0,0,0,.003541420
deadlock5,15,16,0,0,0,134,.022491722
deadlock5,15,17,0,0,0,1,.004214503
deadlock5,15,18,0,0,0,1,.004357041
deadlock5,15,19,0,0,0,0,.003533663
deadlock5,15,20,0,0,0,1,.005894731
deadlock5,15,21,1,1,1,0,.005864818
deadlock5,15,22,0,0,0,1,.005332278
deadlock5,15,23,0,0,0,0,.003588982
deadlock5,15,24,0,0,0,0,.021839200
deadlock5,15,25,0,0,0,1,.004320130
deadlock5,15,26,0,0,0,0,.003638746
deadlock5,15,27,0,0,0,144,.022258669
deadlock5,15,28,0,0,0,1,.004377775
deadlock5,15,29,0,0,0,0,.003792572
deadlock5,20,0,0,0,0,1,.005719035
deadlock5,20,1,0,0,0,1,.004214747
deadlock5,20,2,0,0,0,1,.004695612
deadlock5,20,3,0,0,0,6,.005058894
deadlock5,20,4,0,0,0,0,.003566926
deadlock5,20,5,0,0,0,36,.010961177
deadlock5,20,6,0,0,0,3,.004764307
deadlock5,20,7,0,0,0,2,.004774187
deadlock5,20,8,0,0,0,1,.004389843
deadlock5,20,9,0,0,0,1,.004462952
deadlock5,20,10,0,0,0,1,.005772818
deadlock5,20,11,0,0,0,0,.004116222
deadlock5,20,12,0,0,0,0,.003349910
deadlock5,20,13,0,0,0,125,.030499777
deadlock5,20,14,0,0,0,1,.003735598
deadlock5,20,15,0,0,0,3,.004796105
deadlock5,20,16,0,0,0,3,.005495851
deadlock5,20,17,0,0,0,2,.003879672
deadlock5,20,18,0,0,0,1,.004854170
deadlock5,20,19,0,0,0,49,.015469482
deadlock5,20,20,0,0,0,1,.004642837
deadlock5,20,21,0,0,0,1,.005370797
deadlock5,20,22,0,0,0,1,.006394397
deadlock5,20,23,0,0,0,0,.003806698
deadlock5,20,24,0,0,0,66,.018721952
deadlock5,20,25,0,0,0,1,.003782865
deadlock5,20,26,0,0,0,0,.003713253
deadlock5,20,27,0,0,0,1,.005098323
deadlock5,20,28,0,0,0,23,.010240334
deadlock5,20,29,0,0,0,0,.004341559
deadlock5,25,0,0,0,0,2,.005886123
deadlock5,25,1,0,0,0,1,.003748644
deadlock5,25,2,0,0,0,2,.033535801
deadlock5,25,3,0,0,0,1,.003584978
deadlock5,25,4,0,0,0,1,.004577742
deadlock5,25,5,0,0,0,22,.005810113
deadlock5,25,6,0,0,0,1,.004854936
deadlock5,25,7,0,0,0,1,.003440890
deadlock5,25,8,0,0,0,1,.005475122
deadlock5,25,9,0,0,0,1,.037021634
deadlock5,25,10,0,0,0,1,.005413385
deadlock5,25,11,0,0,0,1,.004568979
deadlock5,25,12,0,0,0,1,.003880476
deadlock5,25,13,0,0,0,1,.004703970
deadlock5,25,14,0,0,0,2,.004574523
deadlock5,25,15,0,0,0,14,.005894348
deadlock5,25,16,0,0,0,2,.004713343
deadlock5,25,17,0,0,0,1,.004246994
deadlock5,25,18,0,0,0,2,.005085556
deadlock5,25,19,0,0,0,5,.004264656
deadlock5,25,20,0,0,0,4,.004752401
deadlock5,25,21,0,0,0,3,.003708953
deadlock5,25,22,0,0,0,4,.004652570
deadlock5,25,23,0,0,0,1,.006815082
deadlock5,25,24,0,0,0,1,.004595674
deadlock5,25,25,0,0,0,55,.010724171
deadlock5,25,26,0,0,0,1,.003483400
deadlock5,25,27,0,0,0,1,.005033690
deadlock5,25,28,0,0,0,1,.003467973
deadlock5,25,29,0,0,0,1,.005112456
deadlock5,30,0,0,0,0,0,.003507851
deadlock5,30,1,0,0,0,0,.002995494
deadlock5,30,2,0,0,0,0,.005723476
deadlock5,30,3,0,0,0,0,.003198889
deadlock5,30,4,0,0,0,0,.003691214
deadlock5,30,5,0,0,0,0,.002888795
deadlock5,30,6,0,0,0,0,.004126853
