map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
flow,15,16,1,1,1,0,.004475322
flow,15,17,1,1,1,0,.005762744
flow,15,18,1,1,1,0,.005892293
flow,15,19,1,1,1,0,.005947745
flow,15,20,1,1,1,0,.004564157
flow,15,21,1,1,1,0,.004536104
flow,15,22,1,1,1,0,.004359987
flow,15,23,1,1,1,0,.005802781
flow,15,24,1,1,1,0,.005111659
flow,15,25,1,1,1,0,.007485512
flow,15,26,1,1,1,0,.005689295
flow,15,27,1,1,1,0,.005109350
flow,15,28,1,1,1,0,.004926746
flow,15,29,1,1,1,0,.007237224
flow,20,0,1,1,1,0,.005661550
flow,20,1,1,1,1,0,.005760040
flow,20,2,1,1,1,0,.005471891
flow,20,3,1,1,1,0,.004793133
flow,20,4,1,1,1,0,.004839050
flow,20,5,1,1,1,0,.004978065
flow,20,6,1,1,1,0,.006211771
flow,20,7,1,1,1,0,.005819040
flow,20,8,1,1,1,0,.004487582
flow,20,9,1,1,1,0,.006256229
flow,20,10,1,1,1,0,.004389834
flow,20,11,1,1,1,0,.005004820
flow,20,12,1,1,1,0,.004748155
flow,20,13,1,1,1,0,.006460010
flow,20,14,1,1,1,0,.004744474
flow,20,15,1,1,1,0,.004472134
flow,20,16,1,1,1,0,.006200505
flow,20,17,1,1,1,0,.004433825
flow,20,18,1,1,1,0,.004844274
flow,20,19,1,1,1,0,.004532400
flow,20,20,1,1,1,0,.004371036
flow,20,21,0,1,1,0,.006395475
flow,20,22,1,1,1,0,.005235574
flow,20,23,1,1,1,0,.004630223
flow,20,24,1,1,1,0,.005688429
flow,20,25,1,1,1,0,.004597529
flow,20,26,1,1,1,0,.004414270
flow,20,27,1,1,1,0,.004583521
flow,20,28,1,1,1,0,.004438132
flow,20,29,1,1,1,0,.006846352
flow,25,0,1,1,1,0,.005647795
flow,25,1,1,1,1,0,.005044641
flow,25,2,1,1,1,0,.004959677
flow,25,3,1,1,1,0,.004606371
flow,25,4,1,0,0,1,.005933321
flow,25,5,1,1,1,1,.008045684
flow,25,6,1,1,1,0,.005398222
flow,25,7,1,1,1,0,.005295113
flow,25,8,1,1,1,0,.005103231
flow,25,9,1,1,1,0,.005003788
flow,25,10,1,1,1,0,.006599961
flow,25,11,0,1,1,0,.006458683
flow,25,12,1,1,1,0,.006807088
flow,25,13,0,1,1,0,.005480102
flow,25,14,1,1,1,0,.006123938
flow,25,15,1,1,1,0,.005365912
flow,25,16,1,1,1,0,.007193452
flow,25,17,1,1,1,0,.005176669
flow,25,18,1,1,1,0,.007769586
flow,25,19,1,1,1,0,.008198398
flow,25,20,1,1,1,0,.005117710
flow,25,21,1,1,1,1,.006047524
flow,25,22,1,1,1,0,.005815134
flow,25,23,1,1,1,0,.004931647
flow,25,24,1,1,1,0,.005689171
flow,25,25,1,1,1,0,.005081475
flow,25,26,1,1,1,0,.004821319
flow,25,27,1,1,1,0,.006909748
flow,25,28,1,1,1,0,.005163538
flow,25,29,1,1,1,0,.005171863
flow,30,0,1,0,1,3,.006110095
flow,30,1,1,1,1,0,.005350650
flow,30,2,1,1,1,0,.006118903
flow,30,3,1,1,1,0,.008095190
flow,30,4,1,1,1,1,.006029610
flow,30,5,1,1,1,0,.005754260
flow,30,6,1,1,1,0,.004729504
flow,30,7,0,1,1,0,.005617891
flow,30,8,1,1,1,0,.006510310
flow,30,9,1,1,1,0,.006657077
flow,30,10,1,1,1,0,.004839661
flow,30,11,0,0,0,19,.093422018
flow,30,12,1,1,1,0,.005974099
flow,30,13,1,1,1,0,.008517020
flow,30,14,1,1,1,0,.007006787
flow,30,15,1,1,1,0,.009683541
flow,30,16,1,1,1,0,.007160723
flow,30,17,1,1,1,0,.005525224
flow,30,18,1,1,1,0,.006981276
flow,30,19,1,1,1,0,.007103646
flow,30,20,1,1,1,0,.005356969
flow,30,21,0,0,1,1,.008231387
flow,30,22,1,1,1,0,.006807074
flow,30,23,1,1,1,0,.005591449
flow,30,24,1,1,1,0,.007213666
flow,30,25,1,1,1,0,.006198361
flow,30,26,0,1,1,0,.006683783
flow,30,27,1,0,0,1,.006426983
flow,30,28,0,1,1,1,.008556763
flow,30,29,1,0,1,1,.007695033
flow,35,0,0,0,0,28,.030210175
flow,35,1,1,1,1,0,.006519659
flow,35,2,1,1,1,0,.006833839
flow,35,3,1,1,1,0,.005177935
flow,35,4,0,0,0,56,.014239745
flow,35,5,1,1,1,2,.006937710
flow,35,6,0,1,1,1,.005764393
flow,35,7,0,0,0,1,.006322172
flow,35,8,1,1,1,0,.008811447
flow,35,9,1,1,1,4,.009151873
flow,35,10,1,1,1,1,.006529998
flow,35,11,0,0,1,2,.006989176
flow,35,12,0,1,1,0,.005972459
flow,35,13,0,1,1,0,.008605810
flow,35,14,0,1,1,2,.006538778
flow,35,15,1,1,1,0,.005491287
flow,35,16,1,1,1,0,.006332698
flow,35,17,1,1,1,0,.005269682
flow,35,18,1,1,1,0,.006608677
flow,35,19,1,1,1,0,.007220913
flow,35,20,1,1,1,0,.006121103
flow,35,21,0,0,0,4,.012710438
flow,35,22,1,1,1,0,.007569626
flow,35,23,1,1,1,0,.006951973
flow,35,24,1,1,1,1,.007113248
flow,35,25,1,1,1,0,.005231390
flow,35,26,1,1,1,1,.006836231
flow,35,27,1,1,1,2,.007733456
flow,35,28,0,1,1,2,.006681948
flow,35,29,0,1,1,1,.007223645
flow,40,0,0,0,0,1,.007060959
flow,40,1,0,1,1,3,.007168787
flow,40,2,1,0,0,106,.013345214
flow,40,3,1,1,1,0,.009489801
flow,40,4,0,0,0,35,.083555996
flow,40,5,0,1,1,1,.007374146
flow,40,6,0,1,1,0,.007552280
flow,40,7,0,0,0,27,.103094282
flow,40,8,1,1,1,1,.007344269
flow,40,9,0,0,0,2,.007460748
flow,40,10,1,1,1,0,.005082516
flow,40,11,0,0,0,19,.094049214
flow,40,12,0,0,0,2,.008356472
flow,40,13,0,0,0,21,.101682843
flow,40,14,0,1,1,3,.012723531
flow,40,15,1,0,1,1,.011723846
flow,40,16,1,0,1,4,.009960913
flow,40,17,1,1,1,0,.008167940
flow,40,18,1,1,1,3,.015781345
flow,40,19,1,1,1,0,.011523898
flow,40,20,0,1,1,11,.008523708
flow,40,21,0,0,0,1,.015927805
flow,40,22,1,1,1,1,.006673588
flow,40,23,1,1,1,0,.008241970
flow,40,24,0,0,0,9,.074125769
flow,40,25,0,0,0,1,.006954786
flow,40,26,0,0,0,1,.009865424
flow,40,27,0,0,0,55,.073110127
flow,40,28,0,0,1,4,.069969753
flow,40,29,0,0,1,7,.010004102
deadlock5,15,0,0,1,1,0,.006848259
deadlock5,15,1,0,0,0,0,.005962545
deadlock5,15,2,0,0,0,2,.006388564
deadlock5,15,3,0,0,0,0,.006345029
deadlock5,15,4,0,0,0,0,.004365212
deadlock5,15,5,0,0,0,0,.004766251
deadlock5,15,6,0,0,0,1,.008999652
deadlock5,15,7,0,0,1,1,.005678847
deadlock5,15,8,0,1,1,1,.010045730
deadlock5,15,9,0,0,0,8,.008848334
deadlock5,15,10,0,0,0,13,.008750669
deadlock5,15,11,0,0,0,0,.006516326
deadlock5,15,12,0,0,0,0,.004760901
deadlock5,15,13,0,1,1,1,.007681312
deadlock5,15,14,0,0,0,1,.005881045
deadlock5,15,15,0,0,0,0,.005977601
deadlock5,15,16,0,0,0,11,.043786412
deadlock5,15,17,0,0,1,21,.007516731
deadlock5,15,18,0,0,0,1,.006493841
deadlock5,15,19,0,0,0,0,.004506933
deadlock5,15,20,0,0,0,0,.004237019
deadlock5,15,21,1,1,1,0,.005274332
deadlock5,15,22,0,0,0,0,.004837930
deadlock5,15,23,0,0,0,0,.005026075
deadlock5,15,24,0,0,0,0,.008851627
deadlock5,15,25,0,0,0,2,.006063685
deadlock5,15,26,0,0,0,0,.007660143
deadlock5,15,27,0,0,0,21,.014092814
deadlock5,15,28,0,0,0,1,.006001386
deadlock5,15,29,0,0,0,0,.008888784
deadlock5,20,0,0,0,0,0,.004174101
deadlock5,20,1,0,0,0,0,.004731936
deadlock5,20,2,0,0,0,2,.004970677
deadlock5,20,3,0,0,0,3,.005414231
deadlock5,20,4,0,0,0,1,.005426041
deadlock5,20,5,0,0,0,2,.007131646
deadlock5,20,6,0,0,0,2,.005362260
deadlock5,20,7,0,0,0,3,.006022351
deadlock5,20,8,0,0,0,0,.004496100
deadlock5,20,9,0,0,0,1,.005764512
deadlock5,20,10,0,0,0,1,.005261294
deadlock5,20,11,0,0,0,16,.010566234
deadlock5,20,12,0,0,0,0,.004747167
deadlock5,20,13,0,0,0,4,.005235437
deadlock5,20,14,0,0,0,1,.004762977
deadlock5,20,15,0,0,0,24,.006588187
deadlock5,20,16,0,0,0,4,.005247725
deadlock5,20,17,0,0,0,1,.004406842
deadlock5,20,18,0,0,0,1,.007665826
deadlock5,20,19,0,0,0,0,.005496346
deadlock5,20,20,0,0,0,3,.005672627
deadlock5,20,21,0,0,0,0,.004534876
deadlock5,20,22,0,0,0,1,.007023722
deadlock5,20,23,0,0,0,0,.004035897
deadlock5,20,24,0,0,0,0,.004492372
deadlock5,20,25,0,0,0,0,.004403177
deadlock5,20,26,0,0,0,1,.006915830
deadlock5,20,27,0,0,0,0,.006043077
deadlock5,20,28,0,0,0,2,.005637957
deadlock5,20,29,0,0,0,0,.004569094
deadlock5,25,0,0,0,0,1,.102074521
deadlock5,25,1,0,0,0,1,.004283560
deadlock5,25,2,0,0,0,11,.005787082
deadlock5,25,3,0,0,0,1,.004719161
deadlock5,25,4,0,0,0,8,.009198156
deadlock5,25,5,0,0,0,2,.116661990
deadlock5,25,6,0,0,0,1,.006224064
deadlock5,25,7,0,0,0,2,.085561052
deadlock5,25,8,0,0,0,6,.017602604
deadlock5,25,9,0,0,0,15,.012051350
deadlock5,25,10,0,0,0,1,.005214277
deadlock5,25,11,0,0,0,3,.100088446
deadlock5,25,12,0,0,0,3,.008809212
deadlock5,25,13,0,0,0,3,.093976174
deadlock5,25,14,0,0,0,5,.014379545
deadlock5,25,15,0,0,0,1,.010936230
deadlock5,25,16,0,0,0,1,.007945137
deadlock5,25,17,0,0,0,0,.005646014
deadlock5,25,18,0,0,0,2,.013349431
deadlock5,25,19,0,0,0,20,.059002533
deadlock5,25,20,0,0,0,0,.005084336
deadlock5,25,21,0,0,0,6,.010482117
deadlock5,25,22,0,0,0,0,.005026942
deadlock5,25,23,0,0,0,15,.010121734
deadlock5,25,24,0,0,0,2,.005756293
deadlock5,25,25,0,0,0,1,.006033943
deadlock5,25,26,0,0,0,1,.006200336
deadlock5,25,27,0,0,0,1,.119834170
deadlock5,25,28,0,0,0,1,.006535471
deadlock5,25,29,0,0,0,0,.007496019
deadlock5,30,0,0,0,0,0,.005201753
deadlock5,30,1,0,0,0,0,.004902753
deadlock5,30,2,0,0,0,0,.004023034
deadlock5,30,3,0,0,0,0,.003966048
deadlock5,30,4,0,0,0,0,.003837535
deadlock5,30,5,0,0,0,0,.003932610
deadlock5,30,6,0,0,0,0,.004171708
